GO:0060391+positive regulation of SMAD protein signal transduction	11030,142,1601,4089,4838,652,654,657,7040,7043,7046,9688
GO:0060392+negative regulation of SMAD protein signal transduction	23625,4856,64081,79674,8483
GO:0060393+regulation of pathway-restricted SMAD protein phosphorylation	168667,5300,652,655
GO:0060394+negative regulation of pathway-restricted SMAD protein phosphorylation	11117,11171,22943,26585,406890,4091,4092,56937,64081,753,83891,9241
GO:0060395+SMAD protein signal transduction	10220,10432,10637,10923,121551,151449,174,2353,2657,2658,2660,2661,2662,27302,28996,3172,353500,3623,3624,3625,3626,3725,392255,4012,4086,4087,4088,4089,4090,4093,4435,4838,4920,6497,650,651,652,653,654,655,656,6862,7040,7042,7043,7044,7431,8200,83729,84913,9197,9210,9518,9573,9688,9863
GO:0060396+growth hormone receptor signaling pathway	1442,1443,1444,2688,2689,2690,3717,5295,5747,5829,6774,8835
GO:0060397+JAK-STAT cascade involved in growth hormone signaling pathway	1442,2688,2689,2690,3717,3718,4067,5617,5618,5770,6774,6776,6777
GO:0060399+positive regulation of growth hormone receptor signaling pathway	3717,51738,55777
GO:0060400+negative regulation of growth hormone receptor signaling pathway	54741,9518
GO:0060401+cytosolic calcium ion transport	1490,6546
GO:0060402+calcium ion transport into cytosol	148,3710,4308,56704,57158,57338,6262,6546,775,781,784,84502
GO:0060404+axonemal microtubule depolymerization	124602
GO:0060405+regulation of penile erection	1268
GO:0060406+positive regulation of penile erection	1910,5020,5021,5028,7432
GO:0060407+negative regulation of penile erection	100
GO:0060409+positive regulation of acetylcholine metabolic process	5037
GO:0060411+cardiac septum morphogenesis	182,23462,23493,4193,4851,54903,55636,653,655,8701,9249,9421
GO:0060412+ventricular septum morphogenesis	10370,1482,161882,23414,23462,23493,26508,2702,3280,3516,406904,406905,407975,4089,4092,4846,4851,53834,54583,5629,60485,6091,6092,64783,6586,659,6659,6664,6926,7042,7046,7048,7049,7481,90,9241,9353
GO:0060413+atrial septum morphogenesis	1482,161882,23493,2626,2702,3491,3670,4853,57057,659,6608,6910,7042
GO:0060414+aorta smooth muscle tissue morphogenesis	1281,406935,406937,4638,5629
GO:0060415+muscle tissue morphogenesis	104,4617,4618,5081,6474,6899
GO:0060416+response to growth hormone	10626,1373,207,2155,2693,27101,3488,445,4831,5251,5928,6569,6715,87178
GO:0060420+regulation of heart growth	1848,4624
GO:0060421+positive regulation of heart growth	10409,32,5629,7490
GO:0060425+lung morphogenesis	2253,3397,5594,5595,652,6664,6722,6943,7477,83931,8985,9241
GO:0060426+lung vasculature development	2294,3397,3976,54206,64220,6943
GO:0060428+lung epithelium development	2255,2302,5310,54206,57333,6469,7477
GO:0060429+epithelium development	2302,3975,55636,5914,5915,5916,6591
GO:0060430+lung saccule development	1385,171023,2255,2627,7080
GO:0060431+primary lung bud formation	157506
GO:0060433+bronchus development	652
GO:0060434+bronchus morphogenesis	7048,7289
GO:0060435+bronchiole development	3202,6943
GO:0060436+bronchiole morphogenesis	2255
GO:0060437+lung growth	10253,340419,407975,5159
GO:0060438+trachea development	2294,54768,652
GO:0060439+trachea morphogenesis	6469
GO:0060440+trachea formation	1499,5594,5595,5604,652,7048
GO:0060441+epithelial tube branching involved in lung morphogenesis	1499,1522,1605,2294,284217,3169,3202,340419,3845,64399,652,6662,7080,80004,9231
GO:0060442+branching involved in prostate gland morphogenesis	10116,2263,4824,652
GO:0060443+mammary gland morphogenesis	6778,7048
GO:0060444+branching involved in mammary gland duct morphogenesis	10765,1435,1969,4040,4041,4488,5371,6356,6714,6926,780,8945,91355
GO:0060445+branching involved in salivary gland morphogenesis	1605,2252,2253,2260,2263,284217,3911,6469,655,7052,80004
GO:0060447+bud outgrowth involved in lung branching	2255,3371,6469
GO:0060448+dichotomous subdivision of terminal units involved in lung branching	1512
GO:0060449+bud elongation involved in lung branching	10252,10253,10413,157506,2255,2263,652
GO:0060450+positive regulation of hindgut contraction	5020
GO:0060452+positive regulation of cardiac muscle contraction	1113,148,1490,3784,406904,406905,4878,59272,5997,7349
GO:0060453+regulation of gastric acid secretion	3784,6446,9026
GO:0060454+positive regulation of gastric acid secretion	4987,7442
GO:0060455+negative regulation of gastric acid secretion	10874,5020,5021,5733,7032,7349
GO:0060456+positive regulation of digestive system process	1392
GO:0060458+right lung development	6469
GO:0060459+left lung development	6469
GO:0060460+left lung morphogenesis	4838
GO:0060461+right lung morphogenesis	2294
GO:0060463+lung lobe morphogenesis	10427,2263,2294,3976,6469,7048,79977
GO:0060465+pharynx development	1399,2304,6909
GO:0060466+activation of meiosis involved in egg activation	23236
GO:0060468+prevention of polyspermy	431705,7783
GO:0060470+positive regulation of cytosolic calcium ion concentration involved in egg activation	89869
GO:0060474+positive regulation of flagellated sperm motility involved in capacitation	1235,132141,1672
GO:0060478+acrosomal vesicle exocytosis	148281,54586,57829
GO:0060479+lung cell differentiation	1499
GO:0060480+lung goblet cell differentiation	10551,25803,3202
GO:0060481+lobar bronchus epithelium development	9719
GO:0060482+lobar bronchus development	7477
GO:0060484+lung-associated mesenchyme development	1499,2254,2260,2263,3202,5754,6469,7481
GO:0060485+mesenchyme development	54796,650,655,9421
GO:0060486+Clara cell differentiation	2627,3516,4781,7080
GO:0060487+lung epithelial cell differentiation	10413,3169,429,60485,6662,79977
GO:0060488+orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis	57216,9620
GO:0060489+planar dichotomous subdivision of terminal units involved in lung branching morphogenesis	57216,9620
GO:0060490+lateral sprouting involved in lung morphogenesis	57216,9620
GO:0060491+regulation of cell projection assembly	6363,642273,6714
GO:0060492+lung induction	1499,7472,7482
GO:0060496+mesenchymal-epithelial cell signaling involved in lung development	2255
GO:0060501+positive regulation of epithelial cell proliferation involved in lung morphogenesis	2252,2263,6431,7472,93986
GO:0060502+epithelial cell proliferation involved in lung morphogenesis	5604,652
GO:0060503+bud dilation involved in lung branching	652
GO:0060509+type I pneumocyte differentiation	10365,1385,4781,7067,7068
GO:0060510+type II pneumocyte differentiation	2255,2627,4781,7080,7965
GO:0060512+prostate gland morphogenesis	2263,5268
GO:0060513+prostatic bud formation	2255,2736,8626,9241
GO:0060516+primary prostatic bud elongation	6469
GO:0060517+epithelial cell proliferation involved in prostatic bud elongation	6662
GO:0060520+activation of prostate induction by androgen receptor signaling pathway	367
GO:0060523+prostate epithelial cord elongation	2099,2263,6469
GO:0060527+prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis	10481,10818,2099,2263,3239,6422
GO:0060528+secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development	3169,4851,6256,79084
GO:0060529+squamous basal epithelial stem cell differentiation involved in prostate gland acinus development	2263,8626
GO:0060532+bronchus cartilage development	6662,6722
GO:0060534+trachea cartilage development	5914,5916,6662,6722
GO:0060535+trachea cartilage morphogenesis	3202,340419,4040,7477
GO:0060536+cartilage morphogenesis	4208,4487,6591,6615,9421,9464
GO:0060537+muscle tissue development	26576,56983
GO:0060538+skeletal muscle organ development	101929726,1271,9215
GO:0060539+diaphragm development	10409,445,53834,64220,6943,7490,7881,84976,9242
GO:0060541+respiratory system development	51057,6943,8929
GO:0060544+regulation of necroptotic process	1540,329,330,841,8837,9825
GO:0060545+positive regulation of necroptotic process	11035,406895,406896,406901,8737
GO:0060546+negative regulation of necroptotic process	10616,291,329,330,406893,406894,406947,406996,407004,407006,57162,574436,666,8326,8531,857,8772,8837,9181
GO:0060547+negative regulation of necrotic cell death	2495,406947,407008,4504,7349,8996
GO:0060548+negative regulation of cell death	100505705,10551,11315,117,1191,128866,135138,1392,1490,155465,1813,201626,2247,22850,23380,23414,27101,27243,3303,3304,3357,3491,4043,4089,4690,4856,4862,4864,4916,5071,51060,51384,5151,54920,54956,55364,55737,5587,56852,6431,652,655,664,665,6659,6664,7274,7481,79073,8463,8678,8838,8839,8840,9474,9525,9682
GO:0060550+positive regulation of fructose 1,6-bisphosphate 1-phosphatase activity	3458
GO:0060552+positive regulation of fructose 1,6-bisphosphate metabolic process	3458
GO:0060557+positive regulation of vitamin D biosynthetic process	3458,7124
GO:0060558+regulation of calcidiol 1-monooxygenase activity	7421
GO:0060559+positive regulation of calcidiol 1-monooxygenase activity	3458,3553,7124
GO:0060560+developmental growth involved in morphogenesis	6909,7477
GO:0060561+apoptotic process involved in morphogenesis	1410,2249,23513,51176,5519,7855
GO:0060562+epithelial tube morphogenesis	5613
GO:0060563+neuroepithelial cell differentiation	1000,2016,2253,25,27077,6659,6664,79583
GO:0060566+positive regulation of DNA-templated transcription, termination	23064
GO:0060571+morphogenesis of an epithelial fold	151449,1956,3239,367
GO:0060574+intestinal epithelial cell maturation	1026,3091,3202,7298
GO:0060575+intestinal epithelial cell differentiation	1045,140628,2626,2627,5753,60485,9139
GO:0060576+intestinal epithelial cell development	25803,286451,56913,57103,579,639,688
GO:0060577+pulmonary vein morphogenesis	57057
GO:0060579+ventral spinal cord interneuron fate commitment	121643,429,54567
GO:0060580+ventral spinal cord interneuron fate determination	4821
GO:0060585+positive regulation of prostaglandin-endoperoxide synthase activity	1906,1907,64127
GO:0060586+multicellular organismal iron ion homeostasis	114781,30061,3077,4891,57817,6005,654,6556,8692
GO:0060587+regulation of lipoprotein lipid oxidation	3952
GO:0060588+negative regulation of lipoprotein lipid oxidation	347
GO:0060591+chondroblast differentiation	2247,2249,3491,5914,8200
GO:0060592+mammary gland formation	652
GO:0060594+mammary gland specification	2737
GO:0060595+fibroblast growth factor receptor signaling pathway involved in mammary gland specification	2255,2263
GO:0060596+mammary placode formation	10718,6909,6926
GO:0060598+dichotomous subdivision of terminal units involved in mammary gland duct morphogenesis	374
GO:0060599+lateral sprouting involved in mammary gland duct morphogenesis	367,7474
GO:0060601+lateral sprouting from an epithelium	2263
GO:0060602+branch elongation of an epithelium	3239
GO:0060603+mammary gland duct morphogenesis	1436,23513,2736,5727,9423
GO:0060611+mammary gland fat development	1435
GO:0060612+adipose tissue development	10135,1019,10891,114789,1386,139285,140606,22976,23111,285590,30812,3398,38,3952,4041,5019,5290,5467,6097,64641,65985,7494,79068,84159,89766,91355,9149,9658
GO:0060613+fat pad development	57561,585,7314,79718,84159,846,84649
GO:0060615+mammary gland bud formation	2255,2263
GO:0060620+regulation of cholesterol import	55004
GO:0060621+negative regulation of cholesterol import	336,345
GO:0060623+regulation of chromosome condensation	23063,79648,891
GO:0060627+regulation of vesicle-mediated transport	169026,2242,5562,57111,6844,8766,8829,9098
GO:0060628+regulation of ER to Golgi vesicle-mediated transport	11236,120892,23256,2619,60561,81555
GO:0060629+regulation of homologous chromosome segregation	339834,84072
GO:0060631+regulation of meiosis I	494551
GO:0060632+regulation of microtubule-based movement	10013,3476
GO:0060633+negative regulation of transcription initiation from RNA polymerase II promoter	23493,26036,56998
GO:0060638+mesenchymal-epithelial cell signaling	3202,7474,7482
GO:0060644+mammary gland epithelial cell differentiation	1051,2001,2066,207,208,3202,3664,4255,5727,6608,80139,81606,9113
GO:0060648+mammary gland bud morphogenesis	25928
GO:0060661+submandibular salivary gland formation	2255
GO:0060662+salivary gland cavitation	10913,1896,4781,6469,7052
GO:0060664+epithelial cell proliferation involved in salivary gland morphogenesis	2255,2263,4824,6469,7124
GO:0060665+regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling	2252,2255,2260,3082
GO:0060666+dichotomous subdivision of terminal units involved in salivary gland branching	10371,10512,23129,5361,8829
GO:0060667+branch elongation involved in salivary gland morphogenesis	2255,2263
GO:0060668+regulation of branching involved in salivary gland morphogenesis by extracellular matrix-epithelial cell signaling	59277
GO:0060669+embryonic placenta morphogenesis	10155,1028,29072,3481,374900,7477
GO:0060670+branching involved in labyrinthine layer morphogenesis	133,2263,2885,3586,6692,7855,84870,8521,9021
GO:0060672+epithelial cell morphogenesis involved in placental branching	10653,6768,79977
GO:0060674+placenta blood vessel development	100506013,3696,5310,5311,5604,64783,6692,7026,8061,8289,9021
GO:0060675+ureteric bud morphogenesis	3280,4070,7481
GO:0060676+ureteric bud formation	2625,26585,2668,9241
GO:0060677+ureteric bud elongation	6928
GO:0060678+dichotomous subdivision of terminal units involved in ureteric bud branching	2297
GO:0060681+branch elongation involved in ureteric bud branching	2246
GO:0060683+regulation of branching involved in salivary gland morphogenesis by epithelial-mesenchymal signaling	5154
GO:0060684+epithelial-mesenchymal cell signaling	652,6608,7475
GO:0060685+regulation of prostatic bud formation	6469
GO:0060686+negative regulation of prostatic bud formation	23213,652,655,7474
GO:0060687+regulation of branching involved in prostate gland morphogenesis	2099,2263,3239,6256,6422,652,655
GO:0060688+regulation of morphogenesis of a branching structure	2263,2668,5228
GO:0060689+cell differentiation involved in salivary gland development	1181,4781
GO:0060691+epithelial cell maturation involved in salivary gland development	7494
GO:0060693+regulation of branching involved in salivary gland morphogenesis	55727,6591,7124
GO:0060694+regulation of cholesterol transporter activity	5468
GO:0060695+negative regulation of cholesterol transporter activity	336
GO:0060696+regulation of phospholipid catabolic process	3417
GO:0060697+positive regulation of phospholipid catabolic process	344
GO:0060699+regulation of endoribonuclease activity	4869
GO:0060700+regulation of ribonuclease activity	4938,4939,4940,8638
GO:0060702+negative regulation of endoribonuclease activity	6059,7009
GO:0060706+cell differentiation involved in embryonic placenta development	3856,3880,6788,6789,8320,8521
GO:0060707+trophoblast giant cell differentiation	10733,144455,2709,3976,4188,639,6615,7026,79733,9021,9421
GO:0060708+spongiotrophoblast differentiation	2709,3976,430,9021
GO:0060709+glycogen cell differentiation involved in embryonic placenta development	207
GO:0060710+chorio-allantoic fusion	10049,3491,51176,653,655,677,7477
GO:0060711+labyrinthine layer development	1045,1046,4435,51294,54583,5604,57448
GO:0060712+spongiotrophoblast layer development	133,26259,430,4435,57448,57623,677
GO:0060713+labyrinthine layer morphogenesis	2709,8648
GO:0060715+syncytiotrophoblast cell differentiation involved in labyrinthine layer development	10049,7855,841
GO:0060716+labyrinthine layer blood vessel development	10959,113026,207,22846,23462,23493,26259,3280,3491,3516,3726,50814,5333,5594,58495,7472,7855,79805,79893,9394
GO:0060717+chorion development	10049,22976
GO:0060718+chorionic trophoblast cell differentiation	144455,4216,5654,7855,79733
GO:0060721+regulation of spongiotrophoblast cell proliferation	203447,7262
GO:0060729+intestinal epithelial structure maintenance	55765,6662,7099,91603
GO:0060730+regulation of intestinal epithelial structure maintenance	4760
GO:0060731+positive regulation of intestinal epithelial structure maintenance	6584
GO:0060732+positive regulation of inositol phosphate biosynthetic process	117,4142,4923,51744,5724,5741,5745,6622
GO:0060733+regulation of eIF2 alpha phosphorylation by amino acid starvation	440275,55364
GO:0060734+regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation	9451
GO:0060735+regulation of eIF2 alpha phosphorylation by dsRNA	4869
GO:0060736+prostate gland growth	1588,367,5324,5660,5728,768239
GO:0060738+epithelial-mesenchymal signaling involved in prostate gland development	3169,6469
GO:0060739+mesenchymal-epithelial cell signaling involved in prostate gland development	3371
GO:0060740+prostate gland epithelium morphogenesis	3169,3371,3400,367,4851,5916,9420
GO:0060741+prostate gland stromal morphogenesis	1396,3169,3400
GO:0060742+epithelial cell differentiation involved in prostate gland development	1499,367,5660,768239
GO:0060743+epithelial cell maturation involved in prostate gland development	10116,10481,3169
GO:0060744+mammary gland branching involved in thelarche	11331,374,5469,7040,7474
GO:0060745+mammary gland branching involved in pregnancy	2099,5469,7421
GO:0060746+parental behavior	7543
GO:0060748+tertiary branching involved in mammary gland duct morphogenesis	367,5241,54361
GO:0060749+mammary gland alveolus development	11331,1950,2066,2099,3202,3398,367,374,595,7166,7422,780,8600,8792,8835
GO:0060750+epithelial cell proliferation involved in mammary gland duct elongation	2099,374,5469,7474
GO:0060751+branch elongation involved in mammary gland duct branching	7040
GO:0060753+regulation of mast cell chemotaxis	5880
GO:0060754+positive regulation of mast cell chemotaxis	2277,23075,5228,7422,7423,7424
GO:0060760+positive regulation of response to cytokine stimulus	1660,23586,57506,64135,6880,7474
GO:0060761+negative regulation of response to cytokine stimulus	166,335,5598,5607,9314
GO:0060762+regulation of branching involved in mammary gland duct morphogenesis	11331,2119,7040,7474,859
GO:0060763+mammary duct terminal end bud growth	10765,1435,6356
GO:0060764+cell-cell signaling involved in mammary gland development	3202
GO:0060765+regulation of androgen receptor signaling pathway	10013,11315,1655,2033,3275,409,55128,6049,8284,9604,9667
GO:0060766+negative regulation of androgen receptor signaling pathway	1601,23411,26508,27086,3065,4838,51341,5245,6422,6597,6943,8928,9063,9611,9612
GO:0060768+regulation of epithelial cell proliferation involved in prostate gland development	4851
GO:0060769+positive regulation of epithelial cell proliferation involved in prostate gland development	1499,367,6469
GO:0060770+negative regulation of epithelial cell proliferation involved in prostate gland development	1027,4824,5176,55840,6794,79084
GO:0060775+planar cell polarity pathway involved in gastrula mediolateral intercalation	7474,7481
GO:0060782+regulation of mesenchymal cell proliferation involved in prostate gland development	6469
GO:0060783+mesenchymal smoothened signaling pathway involved in prostate gland development	6469
GO:0060784+regulation of cell proliferation involved in tissue homeostasis	6662
GO:0060789+hair follicle placode formation	1499,1896,3065,3066
GO:0060800+regulation of cell differentiation involved in embryonic placenta development	6788,6789,8521
GO:0060802+epiblast cell-extraembryonic ectoderm cell signaling involved in anterior/posterior axis specification	4838
GO:0060803+BMP signaling pathway involved in mesodermal cell fate specification	2116
GO:0060804+positive regulation of Wnt signaling pathway by BMP signaling pathway	650
GO:0060806+negative regulation of cell differentiation involved in embryonic placenta development	6615
GO:0060807+regulation of transcription from RNA polymerase II promoter involved in definitive endodermal cell fate specification	64321
GO:0060809+mesodermal to mesenchymal transition involved in gastrulation	7474,8320
GO:0060816+random inactivation of X chromosome	51132,9425
GO:0060817+inactivation of paternal X chromosome	63978
GO:0060819+inactivation of X chromosome by genetic imprinting	10336,84108,84333
GO:0060820+inactivation of X chromosome by heterochromatin assembly	23347
GO:0060821+inactivation of X chromosome by DNA methylation	23347
GO:0060825+fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation	9241
GO:0060828+regulation of canonical Wnt signaling pathway	120892,139285,1499,1501,2010,205147,219287,219771,2348,23500,2719,2776,5071,51339,5218,54903,5499,5663,80139,8324,83595,83999,8945,90268,90410,9679
GO:0060829+negative regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation	9096
GO:0060830+ciliary receptor clustering involved in smoothened signaling pathway	55764,57728,8636
GO:0060831+smoothened signaling pathway involved in dorsal/ventral neural tube patterning	221322,2736,2737,55764,5727,57728,7289
GO:0060836+lymphatic endothelial cell differentiation	283571,54345,5629,659,93,94
GO:0060837+blood vessel endothelial cell differentiation	83605
GO:0060838+lymphatic endothelial cell fate commitment	10630
GO:0060840+artery development	2737,3198,6469,659,7798,93,94
GO:0060841+venous blood vessel development	2294,659,93,94
GO:0060842+arterial endothelial cell differentiation	23462,23493,4851,55273
GO:0060843+venous endothelial cell differentiation	4851
GO:0060844+arterial endothelial cell fate commitment	3516
GO:0060849+regulation of transcription involved in lymphatic endothelial cell fate commitment	5629,7026
GO:0060850+regulation of transcription involved in cell fate commitment	1051,26038,51043,5468,6095,6097
GO:0060853+Notch signaling pathway involved in arterial endothelial cell fate commitment	28514
GO:0060856+establishment of blood-brain barrier	51599,84879
GO:0060857+establishment of glial blood-brain barrier	54587
GO:0060872+semicircular canal development	2624
GO:0060873+anterior semicircular canal development	2737
GO:0060875+lateral semicircular canal development	2737
GO:0060876+semicircular canal formation	3198
GO:0060879+semicircular canal fusion	2255
GO:0060887+limb epidermis development	126695
GO:0060900+embryonic camera-type eye formation	64220,7291
GO:0060901+regulation of hair cycle by canonical Wnt signaling pathway	1001
GO:0060903+positive regulation of meiosis I	1761,55124
GO:0060904+regulation of protein folding in endoplasmic reticulum	3309
GO:0060907+positive regulation of macrophage cytokine production	10417,10859,3135,51704,7099,7474,8482,948,972
GO:0060912+cardiac cell fate specification	26011
GO:0060913+cardiac cell fate determination	3670,55897,64321
GO:0060914+heart formation	221496,64321,657
GO:0060915+mesenchymal cell differentiation involved in lung development	2255,2263
GO:0060916+mesenchymal cell proliferation involved in lung development	1499,2263,6469
GO:0060921+sinoatrial node cell differentiation	55897
GO:0060923+cardiac muscle cell fate commitment	6926,7490,90
GO:0060928+atrioventricular node cell development	1482,9794
GO:0060929+atrioventricular node cell fate commitment	1482
GO:0060931+sinoatrial node cell development	11149,6926
GO:0060939+epicardium-derived cardiac fibroblast cell development	7049
GO:0060940+epithelial to mesenchymal transition involved in cardiac fibroblast development	10252,27250,406991
GO:0060945+cardiac neuron differentiation	7412
GO:0060947+cardiac vascular smooth muscle cell differentiation	2627,55897,6722
GO:0060948+cardiac vascular smooth muscle cell development	23493,4851,7422
GO:0060956+endocardial cell differentiation	302,304,3084,4089,4851,54345,64321
GO:0060964+regulation of gene silencing by miRNA	10526,121504,126961,131405,1981,2332,23369,26523,27161,27327,3020,3021,333932,5430,5431,5432,5433,5434,5435,5436,5437,5438,5439,5440,5441,554313,653604,8294,8350,8351,8352,8353,8354,8355,8356,8357,8358,8359,8360,8361,8362,8363,8364,8365,8366,8367,8368,8370,84944,8968,9698
GO:0060965+negative regulation of gene silencing by miRNA	1994,373863,5460,5468,7040
GO:0060968+regulation of gene silencing	1017,8350,8351,8352,8353,8354,8355,8356,8357,8358,8968
GO:0060971+embryonic heart tube left/right pattern formation	10370,1482,1954,55764
GO:0060972+left/right pattern formation	123872,1954,2302,25911,55081,6615
GO:0060973+cell migration involved in heart development	11149,65009
GO:0060975+cardioblast migration to the midline involved in heart field formation	55897
GO:0060976+coronary vasculature development	100506013,10454,11174,118856,144165,163,1785,187,1954,23129,2719,4052,4091,4628,5125,51684,5754,639,652,65250,7423,7541,84516,8862,9784
GO:0060977+coronary vasculature morphogenesis	23493,29072,6444
GO:0060978+angiogenesis involved in coronary vascular morphogenesis	7046,8829
GO:0060979+vasculogenesis involved in coronary vascular morphogenesis	161742,4851,7049
GO:0060980+cell migration involved in coronary vasculogenesis	406904,406905,6910
GO:0060981+cell migration involved in coronary angiogenesis	5159
GO:0060982+coronary artery morphogenesis	10427,196528,4036,4851,6899,7046,7422,8829,9464
GO:0060988+lipid tube assembly	274,51429,6456
GO:0060989+lipid tube assembly involved in organelle fusion	56112
GO:0060992+response to fungicide	10765,23028,23135,6715,6770,79813
GO:0060993+kidney morphogenesis	10269,25937,2650,27031,51301,5613,57216,6659,9245
GO:0060994+regulation of transcription from RNA polymerase II promoter involved in kidney development	84662
GO:0060996+dendritic spine development	10298,10479,2047,2048,2049,2182,23380,378,5062,55236,57468,815,8440
GO:0060997+dendritic spine morphogenesis	10013,1501,1742,1855,2047,2048,2049,22891,22941,23237,5063,50944,55619,5728,7476,85358,8976,998
GO:0060998+regulation of dendritic spine development	221935,22849,2332,382,4208,816
GO:0060999+positive regulation of dendritic spine development	100132074,1902,22849,22871,22941,2332,23613,2475,348,3558,375,50944,54149,55607,5597,5663,6792,84298,85358,8536,9148,9231
GO:0061000+negative regulation of dendritic spine development	10769,23105,3066,50807,5802,653464
GO:0061001+regulation of dendritic spine morphogenesis	102,1020,10611,1072,115703,120892,2043,23237,26037,55607,80725,85358,8851,9762,9912
GO:0061002+negative regulation of dendritic spine morphogenesis	1942,22871,25791,26052,54413,5728
GO:0061003+positive regulation of dendritic spine morphogenesis	100528062,10059,10097,1627,170506,23316,29904,3706,4076,4976,5048,5063,5649,65981,7074,7804,80823,816,8997
GO:0061005+cell differentiation involved in kidney development	2737,5727,84662
GO:0061009+common bile duct development	3280,54903,64321
GO:0061010+gall bladder development	25836,64321
GO:0061014+positive regulation of mRNA catabolic process	149041,23019,29883,4343,56829,5976,79899,80149,8570,87178,9337,9567
GO:0061015+snRNA import into nucleus	10073,5901
GO:0061017+hepatoblast differentiation	6928
GO:0061024+membrane organization	10092,10093,10094,10096,10097,10109,10254,10552,10618,1080,10971,11252,11261,1129,115548,1173,1175,1201,1211,1212,1213,127833,137868,143425,154,160,1601,161,163,1785,1856,1950,1956,2017,2060,22848,22905,23048,23149,23216,23396,2580,25977,26119,26130,273,274,2810,2885,29924,29988,30011,3092,3267,3312,338,3482,3575,3949,4036,4074,408,409,4155,4952,51128,51429,5286,5375,54874,54947,551,554,55704,5584,56681,58513,5868,5898,60,6233,6453,6456,6572,6844,6845,6857,7018,7037,71,7311,7314,7316,7474,7529,7531,7532,7533,7534,80115,8027,8218,8301,8322,84251,8443,85021,85439,867,8673,8674,8867,8871,8976,9026,9146,915,917,9185,920,9322,9341,950,9829,9856
GO:0061025+membrane fusion	10059,10490,10533,10652,11261,137886,165324,22999,25801,26276,310,4599,4600,4976,51272,53407,55968,57531,5877,6844,729809,81501,8615,8676,8773,8774,8775,9135,9218,9341,9342,9381
GO:0061026+cardiac muscle tissue regeneration	10413,2066
GO:0061028+establishment of endothelial barrier	10411,153562,2150,26051,2889,3383,4478,5138,5144,54345,5906,5908,5962,7430,91663,9693
GO:0061029+eyelid development in camera-type eye	116039,1956,3065,3066,3624,3725,57822,64220,6654,6664,6722,7020,7291
GO:0061030+epithelial cell differentiation involved in mammary gland alveolus development	2294,27023,3091,3398
GO:0061031+endodermal digestive tract morphogenesis	3398,64321
GO:0061032+visceral serous pericardium development	7490,9464
GO:0061033+secretion by lung epithelial cell involved in lung growth	2252,2255
GO:0061034+olfactory bulb mitral cell layer development	4967,6299
GO:0061035+regulation of cartilage development	55512,642658,7040
GO:0061036+positive regulation of cartilage development	202018,2658,27302,3491,4086,55553,642658,649,650,652,658,659,6660,6662,7474,7704
GO:0061037+negative regulation of cartilage development	1513,2487,3952,406991,5914,7481,9241
GO:0061038+uterus morphogenesis	10765,25836,55870,64220,7476,7484
GO:0061040+female gonad morphogenesis	4089
GO:0061041+regulation of wound healing	199731,51330,5328,6431,7429
GO:0061042+vascular wound healing	10855,4162,79602,79625,947
GO:0061043+regulation of vascular wound healing	7128
GO:0061044+negative regulation of vascular wound healing	406947,407040,5054
GO:0061045+negative regulation of wound healing	100126307,135228,1398,2247,3156,325,4088,5054,54361,55966,58189,6833,83481,8573
GO:0061046+regulation of branching involved in lung morphogenesis	6662
GO:0061047+positive regulation of branching involved in lung morphogenesis	652
GO:0061048+negative regulation of branching involved in lung morphogenesis	7124
GO:0061049+cell growth involved in cardiac muscle cell development	10611,11214,148,183,186,2626,406971,406976,406977,407010,407011,407012,407013,4878,6416,8470
GO:0061051+positive regulation of cell growth involved in cardiac muscle cell development	10038,1906,2475,3479,406976,406977,406979,406980,406981,406990,5300,57817,7919,9472
GO:0061052+negative regulation of cell growth involved in cardiac muscle cell development	2539,2931,406976,406977,406978,5058,5465,5997,5999,859,9150
GO:0061053+somite development	2487,3549,4222,4223,4522,5523,55746,5727,5930,6469,6608,6664,7481,84695,9241
GO:0061055+myotome development	51804,57728,6495
GO:0061056+sclerotome development	4222,5075,6423,642658
GO:0061061+muscle structure development	494470,825
GO:0061072+iris morphogenesis	204851,2301,28996,3091,5080,5308,7472,7482,7483
GO:0061073+ciliary body morphogenesis	182,2301,25987
GO:0061074+regulation of neural retina development	256297,54567,6496
GO:0061077+chaperone-mediated protein folding	10131,10491,1191,120526,126393,1457,146862,165721,1676,1861,2280,2281,2288,2289,26973,3300,3315,5479,5481,55898,5824,64175,6449,80331,9601
GO:0061078+positive regulation of prostaglandin secretion involved in immune response	4282
GO:0061081+positive regulation of myeloid leukocyte cytokine production involved in immune response	4282
GO:0061084+negative regulation of protein refolding	5082,6625,6767,9529
GO:0061085+regulation of histone H3-K27 methylation	2625
GO:0061086+negative regulation of histone H3-K27 methylation	22823,5252,6830,9555
GO:0061087+positive regulation of histone H3-K27 methylation	22823,26147,5252,8473,8726
GO:0061088+regulation of sequestering of zinc ion	169026,7780,7781,7782,8943
GO:0061090+positive regulation of sequestering of zinc ion	7780
GO:0061092+positive regulation of phospholipid translocation	10396,51761,5244
